timestamp_s,s1_dbm,s2_dbm,r,error,offset_V
563.490,-46.586,-69.786,14.45535,0.61555,2.92315
563.934,-46.621,-70.347,15.35628,1.51648,2.90799
564.366,-46.723,-69.536,13.82485,-0.01496,2.90814
564.820,-46.696,-69.801,14.29714,0.45734,2.90356
565.260,-46.724,-69.254,13.38168,-0.45813,2.90815
565.680,-46.706,-69.077,13.13771,-0.70210,2.91517
566.329,-46.637,-69.273,13.54675,-0.29306,2.91810
567.015,-46.636,-70.111,14.91950,1.07970,2.90730
567.440,-46.691,-69.875,14.42720,0.58739,2.90143
568.072,-46.744,-68.824,12.70596,-1.13384,2.91276
568.518,-46.670,-70.246,15.09380,1.25399,2.90022
569.089,-46.764,-68.762,12.58620,-1.25361,2.91276
569.788,-46.665,-70.252,15.11245,1.27264,2.90003
570.321,-46.771,-70.254,14.93338,1.09357,2.88910
570.927,-46.861,-69.849,14.10605,0.26624,2.88644
571.610,-46.872,-69.563,13.63180,-0.20801,2.88852
572.158,-46.848,-69.642,13.79510,-0.04471,2.88896
572.587,-46.838,-69.145,13.04196,-0.79784,2.89694
573.127,-46.805,-69.051,12.95027,-0.88953,2.90584
573.551,-46.727,-69.241,13.35553,-0.48427,2.91068
573.992,-46.693,-69.187,13.32707,-0.51274,2.91581
574.443,-46.651,-69.901,14.53745,0.69765,2.90883
574.972,-46.686,-68.858,12.84095,-0.99886,2.91882
575.587,-46.623,-69.761,14.35069,0.51088,2.91371
576.329,-46.673,-69.864,14.44022,0.60041,2.90771
576.863,-46.705,-70.140,14.85055,1.01075,2.89760
577.289,-46.791,-69.941,14.37124,0.53144,2.89228
577.709,-46.829,-69.252,13.21861,-0.62119,2.89850
578.155,-46.743,-68.838,12.72802,-1.11179,2.90961
578.717,-46.692,-68.644,12.51926,-1.32054,2.92282
579.146,-46.603,-69.718,14.31337,0.47356,2.91808
579.573,-46.627,-69.628,14.12714,0.28734,2.91521
580.133,-46.652,-69.096,13.24949,-0.59032,2.92111
580.570,-46.593,-68.942,13.10557,-0.73423,2.92846
580.992,-46.559,-69.263,13.65298,-0.18682,2.93032
581.426,-46.525,-68.710,12.86075,-0.97906,2.94011
581.871,-46.454,-69.538,14.26369,0.42388,2.93588
582.318,-46.495,-69.146,13.56794,-0.27187,2.93859
582.866,-46.461,-69.547,14.26496,0.42515,2.93434
583.294,-46.514,-69.042,13.37733,-0.46248,2.93897
583.723,-46.445,-68.956,13.35270,-0.48711,2.94384
584.166,-46.441,-70.160,15.34326,1.50345,2.92880
584.761,-46.536,-68.745,12.89579,-0.94402,2.93824
585.387,-46.468,-69.657,14.43724,0.59744,2.93227
585.984,-46.502,-69.180,13.61063,-0.22918,2.93456
586.606,-46.478,-68.890,13.19985,-0.63996,2.94096
587.018,-46.460,-69.870,14.80810,0.96829,2.93128
587.446,-46.513,-70.359,15.57018,1.73037,2.91398
588.247,-46.653,-70.002,14.70324,0.86344,2.90534
588.658,-46.694,-68.744,12.66148,-1.17833,2.91712
589.093,-46.620,-68.760,12.79444,-1.04536,2.92758
589.524,-46.540,-69.440,13.96372,0.12391,2.92634
590.299,-46.553,-70.156,15.13975,1.29994,2.91334
590.843,-46.669,-69.663,14.11603,0.27622,2.91058
591.701,-46.654,-69.342,13.62697,-0.21284,2.91271
592.146,-46.635,-69.457,13.83814,-0.00167,2.91272
592.736,-46.654,-69.891,14.51678,0.67697,2.90595
593.246,-46.706,-69.918,14.47316,0.63335,2.89962
593.684,-46.771,-69.124,13.11200,-0.72780,2.90690
594.124,-46.695,-68.722,12.62815,-1.21166,2.91901
594.560,-46.620,-69.417,13.79853,-0.04127,2.91943
595.002,-46.601,-69.317,13.67029,-0.16952,2.92112
595.437,-46.589,-69.496,13.97578,0.13597,2.91976
595.973,-46.615,-69.646,14.17586,0.33606,2.91640
596.728,-46.636,-70.312,15.26832,1.42851,2.90212
597.354,-46.728,-69.469,13.70924,-0.13056,2.90342
597.970,-46.709,-69.501,13.79108,-0.04873,2.90391
598.483,-46.678,-69.068,13.16744,-0.67236,2.91063
598.936,-46.642,-69.829,14.43280,0.59299,2.90470
599.380,-46.699,-69.333,13.54346,-0.29635,2.90767
600.130,-46.672,-70.399,15.35760,1.51779,2.89249
600.570,-46.787,-68.791,12.59398,-1.24583,2.90495
601.136,-46.712,-69.605,13.95255,0.11275,2.90382
601.574,-46.702,-70.098,14.78330,0.94349,2.89438
601.997,-46.747,-68.925,12.84997,-0.98984,2.90428
602.571,-46.713,-69.073,13.12168,-0.71812,2.91146
603.186,-46.646,-69.182,13.39169,-0.44811,2.91594
603.789,-46.635,-69.094,13.27288,-0.56692,2.92161
604.216,-46.571,-70.394,15.52933,1.68953,2.90472
604.832,-46.706,-70.226,14.99834,1.15853,2.89313
605.297,-46.783,-69.823,14.19189,0.35209,2.88961
605.716,-46.795,-69.926,14.33922,0.49942,2.88462
606.163,-46.856,-69.140,13.00869,-0.83112,2.89293
606.762,-46.769,-70.153,14.76312,0.92331,2.88370
607.281,-46.844,-70.070,14.49782,0.65801,2.87712
607.700,-46.870,-69.210,13.09225,-0.74756,2.88459
608.226,-46.833,-68.789,12.52543,-1.31437,2.89774
608.668,-46.721,-70.320,15.13434,1.29453,2.88479
609.221,-46.815,-68.869,12.66837,-1.17143,2.89650
609.654,-46.731,-70.055,14.66173,0.82192,2.88829
610.096,-46.779,-68.733,12.52281,-1.31700,2.90146
610.520,-46.711,-69.974,14.55937,0.71956,2.89426
611.071,-46.765,-70.239,14.91696,1.07715,2.88349
611.687,-46.850,-68.849,12.58823,-1.25158,2.89600
612.184,-46.750,-69.950,14.45444,0.61464,2.88986
612.610,-46.789,-69.806,14.15297,0.31316,2.88673
613.160,-46.811,-69.651,13.86755,0.02775,2.88645
613.729,-46.827,-69.937,14.30523,0.46543,2.88179
614.238,-46.838,-68.767,12.48780,-1.35200,2.89531
614.685,-46.759,-69.164,13.18980,-0.65000,2.90181
615.131,-46.722,-68.943,12.91480,-0.92500,2.91106
615.570,-46.654,-70.330,15.26818,1.42837,2.89678
616.003,-46.731,-70.126,14.78121,0.94140,2.88737
616.443,-46.807,-70.296,14.94372,1.10391,2.87633
616.873,-46.882,-70.512,15.18886,1.34905,2.86284
617.316,-46.968,-68.877,12.45918,-1.38063,2.87664
617.752,-46.875,-70.019,14.36118,0.52137,2.87143
618.176,-46.925,-70.187,14.55884,0.71903,2.86424
618.612,-46.974,-69.459,13.31225,-0.52756,2.86951
619.053,-46.937,-68.803,12.39645,-1.44336,2.88395
619.597,-46.848,-68.922,12.69748,-1.14233,2.89537
620.044,-46.765,-69.264,13.33454,-0.50527,2.90042
620.694,-46.728,-69.162,13.23451,-0.60530,2.90648
621.236,-46.654,-68.755,12.73692,-1.10289,2.91751
621.702,-46.595,-70.471,15.62491,1.78510,2.89966
622.445,-46.704,-69.450,13.71792,-0.12189,2.90087
622.998,-46.698,-70.537,15.55802,1.71821,2.88369
623.442,-46.837,-69.123,13.01160,-0.82821,2.89197
623.882,-46.762,-68.918,12.81719,-1.02261,2.90220
624.415,-46.696,-69.545,13.88271,0.04290,2.90177
625.048,-46.698,-69.932,14.51176,0.67195,2.89505
625.718,-46.740,-69.996,14.54743,0.70762,2.88798
626.319,-46.782,-68.913,12.78068,-1.05913,2.89857
626.746,-46.734,-69.922,14.43432,0.59452,2.89262
627.171,-46.738,-69.720,14.09525,0.25544,2.89007
627.768,-46.778,-70.214,14.85267,1.01286,2.87994
628.360,-46.839,-68.802,12.53612,-1.30369,2.89298
628.990,-46.745,-69.680,14.02046,0.18065,2.89117
629.551,-46.739,-68.931,12.87072,-0.96909,2.90086
630.013,-46.695,-69.080,13.16040,-0.67940,2.90765
630.447,-46.643,-68.998,13.11419,-0.72562,2.91491
630.973,-46.591,-70.307,15.33818,1.49837,2.89993
631.668,-46.692,-69.101,13.19638,-0.64343,2.90636
632.091,-46.663,-68.772,12.74868,-1.09112,2.91727
632.667,-46.587,-68.792,12.88977,-0.95003,2.92677
633.086,-46.518,-70.329,15.50811,1.66831,2.91009
633.782,-46.620,-69.723,14.29427,0.45446,2.90554
634.370,-46.668,-69.007,13.09139,-0.74842,2.91303
634.815,-46.594,-69.544,14.04404,0.20423,2.91099
635.409,-46.622,-68.750,12.77616,-1.06365,2.92162
636.007,-46.536,-70.318,15.45553,1.61572,2.90547
636.438,-46.673,-69.011,13.08803,-0.75178,2.91298
636.879,-46.620,-70.524,15.67489,1.83509,2.89463
637.334,-46.732,-69.550,13.83354,-0.00626,2.89469
637.887,-46.716,-68.647,12.48866,-1.35115,2.90821
638.304,-46.631,-69.567,14.02127,0.18147,2.90639
638.751,-46.670,-68.864,12.87356,-0.96625,2.91605
639.303,-46.566,-70.185,15.16756,1.32775,2.90278
639.726,-46.666,-69.142,13.29832,-0.54149,2.90819
640.360,-46.640,-68.836,12.87630,-0.96351,2.91783
640.928,-46.563,-70.036,14.91461,1.07480,2.90708
641.370,-46.641,-69.041,13.18375,-0.65606,2.91364
641.805,-46.584,-70.418,15.54983,1.71003,2.89654
642.360,-46.714,-69.333,13.51919,-0.32061,2.89975
642.919,-46.688,-69.608,13.99711,0.15730,2.89817
643.337,-46.688,-70.196,14.97589,1.13609,2.88681
643.781,-46.765,-69.735,14.07624,0.23643,2.88445
644.552,-46.802,-69.116,13.05402,-0.78579,2.89230
644.976,-46.724,-69.833,14.30522,0.46541,2.88765
645.507,-46.772,-70.118,14.69901,0.85920,2.87906
646.083,-46.811,-69.895,14.26183,0.42203,2.87484
646.708,-46.833,-68.685,12.37656,-1.46324,2.88947
647.430,-46.754,-69.171,13.20808,-0.63173,2.89579
648.034,-46.693,-70.359,15.25074,1.41094,2.88168
648.652,-46.805,-68.794,12.57360,-1.26621,2.89434
649.138,-46.728,-68.824,12.72833,-1.11148,2.90546
649.578,-46.627,-69.439,13.82286,-0.01695,2.90562
650.303,-46.645,-68.924,12.99995,-0.83985,2.91402
650.780,-46.560,-70.388,15.53828,1.69847,2.89704
651.415,-46.674,-69.613,14.02626,0.18646,2.89517
651.864,-46.692,-68.955,12.97541,-0.86439,2.90382
652.306,-46.647,-69.089,13.24613,-0.59368,2.90975
652.745,-46.586,-70.301,15.33691,1.49711,2.89478
653.197,-46.720,-70.063,14.69473,0.85492,2.88623
653.721,-46.772,-69.189,13.20843,-0.63137,2.89255
654.171,-46.721,-68.904,12.85667,-0.98314,2.90238
654.725,-46.652,-69.137,13.31309,-0.52671,2.90765
655.158,-46.599,-70.377,15.44955,1.60974,2.89155
655.715,-46.718,-69.228,13.35050,-0.48930,2.89644
656.136,-46.710,-69.192,13.30779,-0.53202,2.90176
656.562,-46.690,-69.075,13.15885,-0.68095,2.90857
657.021,-46.626,-69.633,14.13669,0.29688,2.90560
657.551,-46.628,-69.933,14.63096,0.79115,2.89769
657.998,-46.691,-69.514,13.84076,0.00096,2.89768
658.440,-46.696,-68.865,12.83619,-1.00362,2.90772
659.280,-46.615,-69.136,13.36650,-0.47331,2.91245
659.747,-46.614,-70.029,14.81698,0.97717,2.90268
660.198,-46.640,-68.947,13.04281,-0.79700,2.91065
660.609,-46.605,-70.464,15.59320,1.75340,2.89312
661.061,-46.722,-69.423,13.64640,-0.19341,2.89505
661.655,-46.723,-69.066,13.09677,-0.74304,2.90248
662.370,-46.643,-70.082,14.85806,1.01825,2.89230
662.820,-46.760,-68.922,12.82580,-1.01401,2.90244
663.253,-46.633,-68.691,12.67389,-1.16592,2.91410
663.690,-46.580,-70.487,15.68050,1.84069,2.89569
664.136,-46.703,-69.474,13.75881,-0.08100,2.89650
664.574,-46.695,-69.238,13.40161,-0.43820,2.90088
665.152,-46.656,-70.245,15.11518,1.27537,2.88813
665.758,-46.741,-69.101,13.12207,-0.71773,2.89531
666.345,-46.694,-70.353,15.23885,1.39904,2.88132
666.768,-46.782,-68.704,12.47612,-1.36368,2.89495
667.376,-46.713,-69.085,13.14037,-0.69943,2.90195
667.949,-46.621,-69.615,14.11614,0.27633,2.89918
668.511,-46.657,-69.921,14.56170,0.72189,2.89196
668.945,-46.703,-69.226,13.37153,-0.46827,2.89665
669.366,-46.683,-69.414,13.69367,-0.14614,2.89811
669.811,-46.649,-69.878,14.50276,0.66296,2.89148
670.387,-46.714,-69.396,13.61721,-0.22260,2.89370
670.980,-46.670,-69.040,13.13658,-0.70322,2.90074
671.586,-46.644,-68.788,12.80116,-1.03864,2.91112
672.007,-46.580,-68.700,12.76444,-1.07536,2.92188
672.448,-46.502,-69.183,13.61615,-0.22365,2.92411
673.210,-46.474,-68.914,13.24443,-0.59537,2.93007
673.835,-46.438,-69.054,13.51464,-0.32516,2.93332
674.469,-46.421,-69.402,14.09490,0.25509,2.93077
675.043,-46.435,-68.964,13.38013,-0.45968,2.93536
675.480,-46.399,-70.676,16.36222,2.52241,2.91014
675.924,-46.591,-70.133,15.03534,1.19553,2.89819
676.356,-46.640,-68.932,13.01993,-0.81988,2.90638
676.797,-46.596,-69.778,14.42449,0.58469,2.90054
677.412,-46.634,-70.044,14.80711,0.96731,2.89086
677.921,-46.709,-69.871,14.39176,0.55195,2.88534
678.439,-46.716,-69.954,14.51826,0.67846,2.87856
678.980,-46.770,-69.951,14.42370,0.58389,2.87272
679.414,-46.799,-68.955,12.81753,-1.02228,2.88294
680.155,-46.727,-68.551,12.33605,-1.50376,2.89798
680.733,-46.633,-69.612,14.09176,0.25195,2.89546
681.168,-46.670,-69.400,13.69257,-0.14724,2.89693
681.606,-46.649,-69.069,13.21332,-0.62648,2.90320
682.236,-46.622,-69.908,14.59793,0.75813,2.89562
682.815,-46.646,-69.938,14.60936,0.76956,2.88792
683.452,-46.724,-69.471,13.72006,-0.11975,2.88912
684.017,-46.728,-68.966,12.93886,-0.90095,2.89813
684.573,-46.643,-68.958,13.05326,-0.78654,2.90599
685.006,-46.579,-68.984,13.19041,-0.64940,2.91249
685.438,-46.547,-69.585,14.18820,0.34840,2.90900
686.025,-46.553,-69.267,13.66763,-0.17217,2.91073
686.424,-46.534,-68.913,13.15146,-0.68834,2.91761
687.119,-46.512,-70.010,14.95882,1.11902,2.90642
687.625,-46.587,-68.806,12.91107,-0.92874,2.91571
688.248,-46.534,-69.646,14.30857,0.46876,2.91102
688.714,-46.538,-69.161,13.52610,-0.31370,2.91416
689.267,-46.511,-70.101,15.11945,1.27965,2.90136
689.813,-46.617,-69.355,13.70515,-0.13465,2.90271
690.413,-46.595,-70.181,15.11137,1.27156,2.88999
690.907,-46.678,-70.190,14.98397,1.14417,2.87855
691.348,-46.749,-68.789,12.64660,-1.19320,2.89048
691.950,-46.689,-68.796,12.74478,-1.09503,2.90143
692.465,-46.618,-70.010,14.77725,0.93744,2.89206
693.057,-46.676,-70.220,15.03843,1.19863,2.88007
693.594,-46.755,-70.388,15.19407,1.35427,2.86653
694.080,-46.848,-69.016,12.83576,-1.00405,2.87657
694.522,-46.763,-69.929,14.39723,0.55742,2.87099
695.067,-46.805,-70.343,15.02941,1.18960,2.85910
695.604,-46.890,-68.629,12.21649,-1.62331,2.87533
696.048,-46.760,-70.143,14.76285,0.92304,2.86610
696.481,-46.825,-69.523,13.64284,-0.19696,2.86807
696.919,-46.826,-69.255,13.22734,-0.61246,2.87420
697.359,-46.789,-69.842,14.21091,0.37110,2.87048
697.793,-46.788,-69.234,13.25269,-0.58711,2.87636
698.234,-46.770,-69.896,14.33176,0.49196,2.87144
698.671,-46.797,-70.117,14.65552,0.81571,2.86328
699.211,-46.888,-69.214,13.07065,-0.76915,2.87097
699.663,-46.815,-69.778,14.06603,0.22623,2.86871
700.097,-46.844,-69.578,13.69997,-0.13984,2.87011
700.638,-46.821,-68.700,12.41401,-1.42580,2.88436
701.190,-46.753,-69.117,13.12741,-0.71239,2.89149
701.618,-46.656,-69.055,13.18217,-0.65764,2.89806
702.060,-46.647,-68.675,12.62894,-1.21087,2.91017
702.601,-46.575,-68.873,13.02993,-0.80988,2.91827
703.042,-46.488,-69.942,14.88438,1.04457,2.90783
703.480,-46.545,-70.437,15.65373,1.81392,2.88969
703.919,-46.658,-69.230,13.44723,-0.39258,2.89361
704.354,-46.652,-68.912,12.97275,-0.86706,2.90228
704.900,-46.600,-68.950,13.10732,-0.73248,2.90961
705.335,-46.535,-68.962,13.22334,-0.61647,2.91577
705.884,-46.498,-69.247,13.72390,-0.11590,2.91693
706.317,-46.506,-69.539,14.17961,0.33980,2.91353
706.960,-46.536,-68.685,12.80629,-1.03351,2.92387
707.417,-46.441,-68.941,13.33527,-0.50454,2.92891
707.863,-46.407,-69.314,13.97397,0.13417,2.92757
708.293,-46.430,-69.361,14.01307,0.17326,2.92584
708.724,-46.441,-69.623,14.42516,0.58535,2.91999
709.171,-46.465,-70.151,15.28459,1.44478,2.90554
709.607,-46.587,-69.625,14.18757,0.34777,2.90206
710.042,-46.586,-70.033,14.87130,1.03150,2.89175
710.597,-46.675,-70.319,15.21175,1.37194,2.87803
711.144,-46.769,-69.069,13.03199,-0.80781,2.88611
711.685,-46.712,-69.984,14.57463,0.73483,2.87876
712.125,-46.762,-68.877,12.75597,-1.08384,2.88960
712.567,-46.694,-69.820,14.33210,0.49229,2.88467
713.108,-46.717,-69.997,14.58810,0.74829,2.87719
713.658,-46.758,-70.112,14.71314,0.87333,2.86846
714.086,-46.817,-69.948,14.33973,0.49992,2.86346
714.641,-46.875,-69.258,13.15622,-0.68359,2.87029
715.076,-46.830,-69.880,14.20744,0.36763,2.86662
715.511,-46.843,-68.774,12.49012,-1.34969,2.88011
716.059,-46.762,-69.750,14.10549,0.26568,2.87746
716.607,-46.759,-70.178,14.82363,0.98383,2.86762
717.037,-46.822,-68.690,12.39923,-1.44058,2.88202
717.595,-46.728,-69.047,13.05986,-0.77994,2.88982
718.142,-46.671,-68.839,12.83466,-1.00515,2.89988
718.682,-46.592,-68.975,13.15691,-0.68290,2.90670
719.118,-46.545,-70.278,15.36856,1.52876,2.89142
719.562,-46.669,-69.474,13.81158,-0.02823,2.89170
719.993,-46.633,-69.870,14.51597,0.67616,2.88494
720.546,-46.719,-69.045,13.07149,-0.76831,2.89262
720.976,-46.651,-69.200,13.41008,-0.42972,2.89692
721.525,-46.642,-70.053,14.80960,0.96979,2.88722
721.963,-46.677,-69.145,13.28575,-0.55405,2.89276
722.504,-46.655,-68.927,12.98962,-0.85018,2.90126
723.064,-46.565,-70.434,15.61227,1.77246,2.88354
723.603,-46.695,-69.092,13.17801,-0.66179,2.89016
724.043,-46.684,-69.054,13.13781,-0.70200,2.89718
724.592,-46.614,-69.116,13.33919,-0.50061,2.90218
725.025,-46.580,-70.377,15.48293,1.64313,2.88575
725.579,-46.714,-69.764,14.20547,0.36566,2.88209
726.016,-46.733,-68.899,12.83247,-1.00733,2.89217
726.562,-46.652,-70.295,15.21190,1.37209,2.87845
727.109,-46.762,-69.164,13.18449,-0.65532,2.88500
727.648,-46.708,-69.490,13.77587,-0.06393,2.88564
728.088,-46.713,-70.710,15.84464,2.00483,2.86559
728.525,-46.841,-69.107,12.98102,-0.85878,2.87418
729.083,-46.762,-69.296,13.38742,-0.45239,2.87870
729.510,-46.736,-70.652,15.69618,1.85637,2.86014
730.061,-46.862,-69.977,14.31424,0.47443,2.85539
730.601,-46.893,-70.300,14.80291,0.96310,2.84576
731.042,-46.979,-70.403,14.83305,0.99324,2.83583
731.595,-47.043,-70.001,14.05862,0.21881,2.83364
732.029,-47.057,-69.481,13.21922,-0.62058,2.83985
732.460,-47.029,-70.208,14.42014,0.58033,2.83404
732.903,-47.066,-68.952,12.42547,-1.41434,2.84819
733.341,-46.963,-69.811,13.87960,0.03980,2.84779
733.883,-46.975,-69.693,13.67379,-0.16601,2.84945
734.436,-46.947,-68.863,12.46826,-1.37155,2.86317
734.976,-46.833,-69.672,13.86649,0.02668,2.86290
735.421,-46.852,-70.320,14.90771,1.06791,2.85222
736.057,-46.933,-68.988,12.67027,-1.16954,2.86392
736.517,-46.843,-69.907,14.22947,0.38966,2.86002
736.946,-46.873,-69.267,13.17371,-0.66610,2.86668
737.495,-46.814,-70.063,14.53562,0.69581,2.85972
737.934,-46.853,-68.887,12.63926,-1.20054,2.87173
738.479,-46.750,-70.062,14.64144,0.80163,2.86371
739.033,-46.799,-70.076,14.58195,0.74215,2.85629
739.462,-46.858,-69.324,13.28218,-0.55763,2.86187
740.016,-46.838,-70.095,14.54951,0.70971,2.85477
740.564,-46.885,-68.780,12.43831,-1.40150,2.86878
740.996,-46.798,-69.437,13.54942,-0.29038,2.87169
741.554,-46.760,-69.891,14.33947,0.49966,2.86669
742.094,-46.824,-70.419,15.12698,1.28718,2.85382
742.528,-46.891,-69.553,13.58500,-0.25480,2.85637
742.965,-46.897,-69.235,13.08786,-0.75194,2.86389
743.411,-46.830,-70.111,14.58956,0.74976,2.85639
743.949,-46.899,-68.621,12.19187,-1.64794,2.87287
744.494,-46.781,-69.788,14.13652,0.29672,2.86990
745.042,-46.762,-68.819,12.67301,-1.16679,2.88157
745.597,-46.706,-68.873,12.83274,-1.00707,2.89164
746.138,-46.647,-69.863,14.48088,0.64107,2.88523
746.677,-46.687,-69.676,14.10698,0.26718,2.88256
747.127,-46.712,-69.378,13.59274,-0.24706,2.88503
747.554,-46.717,-69.999,14.59136,0.75155,2.87751
748.110,-46.742,-69.674,14.01427,0.17446,2.87577
748.552,-46.764,-69.501,13.70282,-0.13699,2.87714
748.985,-46.749,-69.510,13.74164,-0.09817,2.87812
749.423,-46.740,-69.553,13.82545,-0.01435,2.87826
749.947,-46.726,-68.994,12.98380,-0.85601,2.88682
750.511,-46.682,-69.958,14.58047,0.74067,2.87942
751.059,-46.749,-68.984,12.93493,-0.90488,2.88846
751.612,-46.669,-68.761,12.72229,-1.11751,2.89964
752.042,-46.587,-69.748,14.38815,0.54834,2.89416
752.599,-46.631,-69.316,13.62144,-0.21837,2.89634
753.137,-46.619,-68.827,12.89492,-0.94488,2.90579
753.685,-46.540,-70.473,15.72572,1.88591,2.88693
754.233,-46.659,-69.396,13.70315,-0.13666,2.88830
754.671,-46.638,-68.963,13.06904,-0.77077,2.89600
755.104,-46.594,-68.662,12.68891,-1.15090,2.90751
755.662,-46.516,-70.172,15.23287,1.39307,2.89358
756.086,-46.631,-70.210,15.09900,1.25920,2.88099
756.526,-46.692,-69.692,14.12592,0.28612,2.87813
756.960,-46.708,-69.324,13.51521,-0.32459,2.88138
757.513,-46.707,-69.683,14.08608,0.24627,2.87891
757.941,-46.716,-69.152,13.23744,-0.60236,2.88494
758.492,-46.694,-70.016,14.66007,0.82026,2.87673
758.932,-46.728,-68.684,12.52698,-1.31283,2.88986
759.476,-46.639,-69.654,14.14921,0.30941,2.88677
759.920,-46.685,-70.502,15.51766,1.67785,2.86999
760.345,-46.800,-69.257,13.26845,-0.57136,2.87570
760.788,-46.755,-70.316,15.06707,1.22726,2.86343
761.342,-46.829,-70.242,14.81345,0.97364,2.85369
761.885,-46.892,-70.043,14.37383,0.53402,2.84835
762.327,-46.935,-68.771,12.35431,-1.48549,2.86321
762.754,-46.822,-69.569,13.71905,-0.12075,2.86442
763.313,-46.807,-69.850,14.19614,0.35633,2.86085
763.744,-46.851,-70.197,14.69883,0.85902,2.85226
764.302,-46.913,-69.122,12.89661,-0.94320,2.86169
764.841,-46.832,-69.955,14.32646,0.48666,2.85683
765.382,-46.881,-69.583,13.64845,-0.19135,2.85874
765.822,-46.842,-70.287,14.86764,1.02784,2.84846
766.468,-46.915,-69.774,13.89803,0.05822,2.84788
766.921,-46.922,-70.183,14.55557,0.71576,2.84072
767.357,-46.985,-70.287,14.62580,0.78599,2.83286
767.792,-47.052,-69.075,12.62397,-1.21583,2.84502
768.244,-46.967,-69.547,13.45858,-0.38122,2.84883
768.674,-46.949,-69.548,13.48755,-0.35225,2.85236
769.110,-46.920,-68.601,12.13586,-1.70395,2.86940
769.653,-46.785,-69.101,13.05475,-0.78506,2.87725
770.094,-46.740,-69.888,14.36857,0.52877,2.87196
770.523,-46.741,-70.047,14.63213,0.79232,2.86404
770.960,-46.830,-70.461,15.19024,1.35044,2.85053
771.512,-46.886,-69.083,12.87784,-0.96196,2.86015
771.949,-46.824,-69.898,14.24499,0.40519,2.85610
772.493,-46.864,-68.808,12.50820,-1.33161,2.86942
773.048,-46.787,-68.766,12.55899,-1.28081,2.88222
773.587,-46.685,-70.161,14.92172,1.08192,2.87140
774.029,-46.765,-70.264,14.96201,1.12220,2.86018
774.579,-46.847,-69.285,13.23997,-0.59984,2.86618
775.119,-46.819,-69.309,13.32032,-0.51949,2.87138
775.562,-46.768,-69.450,13.61682,-0.22298,2.87361
775.994,-46.731,-69.892,14.38950,0.54969,2.86811
776.538,-46.788,-69.652,13.90560,0.06579,2.86745
776.974,-46.801,-70.339,15.02938,1.18958,2.85555
777.425,-46.882,-69.281,13.18077,-0.65904,2.86214
778.054,-46.837,-69.172,13.08435,-0.75545,2.86970
778.524,-46.775,-68.911,12.78862,-1.05118,2.88021
779.078,-46.714,-70.011,14.61665,0.77685,2.87244
779.609,-46.773,-69.889,14.31509,0.47528,2.86769
780.042,-46.776,-69.133,13.11761,-0.72220,2.87491
780.591,-46.729,-68.871,12.79681,-1.04299,2.88534
781.134,-46.665,-69.116,13.26017,-0.57964,2.89114
781.682,-46.611,-69.281,13.59964,-0.24017,2.89354
782.239,-46.603,-69.525,13.99929,0.15948,2.89195
782.775,-46.598,-69.759,14.38891,0.54910,2.88645
783.321,-46.659,-70.302,15.21137,1.37156,2.87274
783.957,-46.753,-69.863,14.30639,0.46658,2.86807
784.525,-46.778,-69.895,14.31722,0.47741,2.86330
784.961,-46.828,-69.082,12.96329,-0.87651,2.87206
785.400,-46.742,-68.752,12.60410,-1.23570,2.88442
785.958,-46.655,-69.247,13.47645,-0.36335,2.88805
786.382,-46.625,-70.109,14.93481,1.09500,2.87710
786.939,-46.706,-69.856,14.37116,0.53136,2.87179
787.479,-46.771,-69.902,14.33912,0.49932,2.86680
787.912,-46.783,-69.278,13.32745,-0.51236,2.87192
788.353,-46.751,-69.191,13.24379,-0.59602,2.87788
788.799,-46.703,-70.140,14.85456,1.01475,2.86773
789.344,-46.777,-70.005,14.50193,0.66212,2.86111
789.890,-46.819,-69.755,14.02147,0.18166,2.85930
790.442,-46.828,-68.916,12.71798,-1.12182,2.87051
790.980,-46.740,-69.975,14.51341,0.67360,2.86378
791.416,-46.804,-68.670,12.39672,-1.44309,2.87821
791.855,-46.705,-69.608,13.96902,0.12921,2.87692
792.300,-46.719,-68.866,12.80401,-1.03579,2.88727
792.844,-46.632,-69.881,14.53493,0.69513,2.88032
793.382,-46.688,-69.870,14.42395,0.58414,2.87448
793.828,-46.722,-69.320,13.48554,-0.35427,2.87802
794.265,-46.705,-69.195,13.32010,-0.51971,2.88322
794.804,-46.687,-68.910,12.91604,-0.92377,2.89246
795.350,-46.595,-69.756,14.38951,0.54971,2.88696
795.788,-46.623,-70.059,14.85216,1.01235,2.87684
796.339,-46.708,-69.201,13.32439,-0.51542,2.88199
796.895,-46.670,-69.461,13.78909,-0.05072,2.88250
797.327,-46.668,-69.053,13.16081,-0.67899,2.88929
797.762,-46.590,-70.078,14.94113,1.10132,2.87828
798.309,-46.702,-69.130,13.22548,-0.61433,2.88442
798.749,-46.637,-69.044,13.19396,-0.64585,2.89088
799.296,-46.608,-69.493,13.94043,0.10062,2.88987
799.732,-46.595,-70.397,15.49215,1.65235,2.87335
800.164,-46.732,-69.789,14.21756,0.37776,2.86957
800.606,-46.743,-69.436,13.63367,-0.20613,2.87163
801.036,-46.734,-69.145,13.19933,-0.64048,2.87804
801.592,-46.688,-69.960,14.57501,0.73520,2.87069
802.025,-46.750,-69.115,13.12937,-0.71044,2.87779
802.573,-46.691,-68.875,12.85771,-0.98209,2.88761
803.124,-46.628,-68.980,13.11061,-0.72919,2.89490
